id,naslov,zbirka,id_avtorja,avtor,ocena,stevilo_ocen,leto,glasovi 
13138,Season of the Machete,,3780,James Patterson,3.25,6228,1977,13485
498886,Grinding It Out: The Making of McDonald's,,278000,Ray Kroc,4.06,4567,1977,13796
98696,I Dared to Call Him Father: The Miraculous Story of a Muslim Woman's Encounter with God,,56767,Bilquis Sheikh,4.35,6237,1977,13347
131633,The Weird of the White Wolf,The Elric Saga,16939,Michael Moorcock,3.97,8845,1977,12779
3828,Death of an Expert Witness,Adam Dalgliesh,17452454,P.D. James,3.98,9930,1977,14653
599246,How to Draw Comics the Marvel Way,,10303,Stan Lee,4.0,7294,1977,11722
4685,One L: The Turbulent True Story of a First Year at Harvard Law School,,2749,Scott Turow,3.68,7215,1977,12984
65149,A Summer to Die,,2493,Lois Lowry,4.03,6716,1977,13171
414824,Staying On,,3119,Paul Scott,3.89,3418,1977,11779
64396,The Adventures of the Stainless Steel Rat,Stainless Steel Rat,16147,Harry Harrison,4.11,9228,1977,11185
15580,In the Shadow of the Warlock Lord,The Sword of Shannara,9629,Terry Brooks,4.08,7194,1977,10614
54209,Ever Since Darwin: Reflections in Natural History,,19109,Stephen Jay Gould,4.12,3113,1977,11372
770512,1066: The Year of the Conquest,,2520656,David Howarth,4.05,3869,1977,10638
11628,"Johnny Panic and the Bible of Dreams: Short Stories, Prose and Diary Excerpts",,4379,Sylvia Plath,3.94,4251,1977,12532
2011,The Dosadi Experiment,ConSentiency Universe,58,Frank Herbert,3.82,6882,1977,11031
92769,Heir of Sea and Fire,Riddle-Master,25,Patricia A. McKillip,4.17,7434,1977,10317
1003464,Edwin of the Iron Shoes,Sharon McCone,644,Marcia Muller,3.89,5985,1977,10195
562253,The Bane of the Black Sword,The Elric Saga,16939,Michael Moorcock,4.03,6893,1977,10233
422,A Book of Common Prayer,,238,Joan Didion,3.8,3580,1977,10386
538059,Elbow Room,,110540,James Alan McPherson,3.71,1602,1977,9373
581720,The Passion of New Eve,,27500,Angela Carter,3.67,3739,1977,9699
14284,The Beggar Maid: Stories of Flo and Rose,,6410,Alice Munro,3.92,4944,1977,13884
96458,Get Off the Unicorn,,26,Anne McCaffrey,3.89,6193,1977,10291
99755,Oliver's Story,Love Story,15516,Erich Segal,3.21,5909,1977,9481
83412,A Judgement in Stone,,10890,Ruth Rendell,3.91,5531,1977,10555
67956,Dying of the Light,,346732,George R.R. Martin,3.57,5642,1977,12627
815985,Hippos Go Berserk!,,3161,Sandra Boynton,4.29,5229,1977,8887
506268,The Warriors,Kent Family Chronicles,5768,John Jakes,4.18,6573,1977,9997
819487,The Chancellor Manuscript,,5293,Robert Ludlum,3.84,5956,1977,9811
5969,A Sparrow Falls,Courtney,4043,Wilbur Smith,4.2,7072,1977,11059
17649,Dancing Girls and Other Stories,,3472,Margaret Atwood,3.63,3728,1977,10173
7695,Holy the Firm,,5209,Annie Dillard,4.21,4121,1977,8464
221302,Around the World in 80 Days,,21189,Marian Leighton,3.99,5513,1977,8258
76808,"Telling the Truth: The Gospel as Tragedy, Comedy, and Fairy Tale",,19982,Frederick Buechner,4.32,3023,1977,7847
296570,Child of the Morning,,171184,Pauline Gedge,4.14,3476,1977,11139
25773742,The Living Mountain,,720668,Nan Shepherd,4.31,3117,1977,10626
23056,Image - Music - Text,,13084,Roland Barthes,4.1,3557,1977,8404
304845,Noah's Ark,,6575,Peter Spier,4.12,5740,1977,7964
62963,"Slow Days, Fast Company: The World, the Flesh, and L.A.: Tales",,35389,Eve Babitz,4.22,2566,1977,9822
402739,Burglars Can't Be Choosers,Bernie Rhodenbarr,17613,Lawrence Block,3.82,5329,1977,9170
10571,The Once and Future King,The Once and Future King,426944,T.H. White,4.02,3945,1977,10163
79548,"Moomin: The Complete Tove Jansson Comic Strip, Vol. 1",,45230,Tove Jansson,4.35,4339,1977,7893
759586,Paper Money,,3447,Ken Follett,3.34,6593,1977,12123
776489,Inherit the Stars,Giants,22652,James P. Hogan,4.08,3909,1977,7831
857828,Mouse Soup,,12447,Arnold Lobel,4.21,5395,1977,7737
58976,Necronomicon,,196979,H.R. Giger,4.15,3449,1977,7116
634141,Monkey Grip,,332165,Helen Garner,3.74,3850,1977,7998
1145614,Dogger,,99888,Shirley Hughes,4.32,5620,1977,7303
80373,"Power/Knowledge: Selected Interviews and Other Writings, 1972-1977",,1260,Michel Foucault,4.14,2529,1977,7055
111593,Shelley's Poetry and Prose,,45882,Percy Bysshe Shelley,4.1,4501,1977,7071
12823,"The Night Trilogy: Night, Dawn, the Accident",,1049,Elie Wiesel,4.29,3916,1977,10052
370899,The Dark Design,Riverworld,10089,Philip José Farmer,3.73,5553,1977,8442
121120,Petals of Blood,,51936,Ngũgĩ wa Thiong';o,3.89,1740,1977,7682
162570,Aesthetics and Politics,,94301,Theodor W. Adorno,4.14,2001,1977,6960
15577,The Druids' Keep,The Sword of Shannara,9629,Terry Brooks,4.16,3906,1977,6954
1735608,Firefox,Mitchell Gant,111791,Craig Thomas,3.93,5568,1977,7022
60147,The Dancers at the End of Time,Dancers at the End of Time,16939,Michael Moorcock,3.99,3624,1977,6735
558059,The Fractal Geometry of Nature,,218981,Benoît B. Mandelbrot,4.21,1130,1977,6540
18242,"A Savage War of Peace: Algeria, 1954-1962",,11016,Alistair Horne,4.24,2133,1977,6651
178160,The Strange Message in the Parchment,Nancy Drew Mystery Stories,6001,Carolyn Keene,3.86,3271,1977,6413
453960,In the Ocean of Night,Galactic Center,22645,Gregory Benford,3.66,3190,1977,7016
227002,Quartet in Autumn,,104015,Barbara Pym,3.94,3247,1977,7749
60575,The Essential Alan Watts,,1501668,Alan W. Watts,4.49,601,1977,6075
156198,The Public Burning,,16086,Robert Coover,4.02,1186,1977,6375
152401,Rich Christians in an Age of Hunger: Moving from Affluence to Generosity,,43979,Ronald J. Sider,4.04,2697,1977,6473
90263,The Brotherhood of the Grape,,25864,John Fante,4.16,4353,1977,8294
47735,Anne Sexton: A Self-Portrait in Letters,,26814,Anne Sexton,4.25,1657,1977,6225
847018,Castle,,18539,David Macaulay,4.21,3694,1977,6867
181737,Servant Leadership: A Journey Into the Nature of Legitimate Power and Greatness,,105978,Robert K. Greenleaf,4.12,2604,1977,6522
555184,Midnight at the Well of Souls,Saga of the Well World,127191,Jack L. Chalker,3.97,4169,1977,7194
112146,"Pre: The Story of America's Greatest Running Legend, Steve Prefontaine",,64873,Tom Jordan,4.02,3173,1977,5971
6109,A History of Venice,,4141,John Julius Norwich,4.2,1641,1977,5953
58973,The Necronomicon,,123873,Simon,3.17,2585,1977,5787
182662,Catherine the Great,,33200,Henri Troyat,4.04,2545,1977,6202
23461426,How to Write a Thesis,,1730,Umberto Eco,3.92,2856,1977,9306
112325,Earthly Possessions,,457,Anne Tyler,3.73,3778,1977,6193
31450638,A Rumor of War,,15509,Philip Caputo,4.16,12712,1977,23234
238917,In the Heart of the Country,,4128,J.M. Coetzee,3.69,2972,1977,6634
76916,The Silent World of Nicholas Quinn,Inspector Morse,43698,Colin Dexter,3.85,3970,1977,6378
77956,Lancelot,,337,Walker Percy,3.73,2603,1977,5779
4813748,من أسرار القرآن,,871358,مصطفى محمود,4.04,1357,1977,5159
338749,The Ginger Tree,,194267,Oswald Wynd,3.98,2861,1977,6385
575521,Please Try to Remember the First of Octember!,,398177,Theo LeSieg,4.22,2992,1977,5279
373009,Biting the Sun,Four-BEE,8694,Tanith Lee,4.23,1887,1977,5151
3800517,The Encyclopedia of Country Living,,35803,Carla Emery,4.42,2854,1977,6527
11442,"Fires: Essays, Poems, Stories",,7363,Raymond Carver,4.14,2498,1977,5628
12840,Second Ring of Power,,8088,Carlos Castañeda,4.03,3219,1977,5547
30285138,The Twenty Days of Turin,,2003813,Giorgio De Maria,3.74,1200,1977,5355
883398,Cruel Shoes,,7103,Steve Martin,3.72,2811,1977,4962
18518,"The Diary of Virginia Woolf, Volume One: 1915-1919",,6765,Virginia Woolf,4.32,1403,1977,5132
124603,Culture and Value,,7672,Ludwig Wittgenstein,4.1,1520,1977,5202
18724,The Painter of Signs,,1305302,R.K. Narayan,3.7,2123,1977,5174
60656,Cannibals and Kings: Origins of Cultures,,34140,Marvin Harris,4.06,1265,1977,5261
914608,Treasure Island,,13834,Deidre S. Laiken,4.05,3576,1977,4832
401905,Flashman's Lady,The Flashman Papers,14220,George MacDonald Fraser,4.16,3926,1977,5395
15576,The Secret of the Sword,The Sword of Shannara,9629,Terry Brooks,4.19,2106,1977,4495
64931,The Ophiuchi Hotline,Eight Worlds,27341,John Varley,3.88,3051,1977,5461
14477,"Teach Us, Amelia Bedelia",,9002,Peggy Parish,4.21,3583,1977,5118
6197,The Lives of Animals,,4128,J.M. Coetzee,3.69,2530,1977,5214
730250,The Pinballs,,6207,Betsy Byars,3.85,2887,1977,4862
110590,MLA Handbook for Writers of Research Papers,,64020,Joseph Gibaldi,3.81,3731,1977,7487
126674,Beethoven,,72790,Maynard Solomon,4.19,1641,1977,4391
499025,The Illustrated Koka Shastra: Medieval Indian Writings on Love Based on the Kama Sutra,,39373,Alex Comfort,3.8,327,1977,4239
916399,Lords of the Earth,,42771,Don Richardson,4.35,2449,1977,4272
61894,The Forbidden Tower,Darkover,4841825,Marion Zimmer Bradley,4.06,2983,1977,4863
161207,Your Memory: How It Works and How to Improve It,,93409,Kenneth L. Higbee,3.95,916,1977,4325
409419,The Brothers of Gwynedd,Brothers of Gwynedd,99473,Edith Pargeter,4.13,1700,1977,4426
102267,Our Lady of Darkness,,23001,Fritz Leiber,3.68,1804,1977,5107
118101,The Hidden Face of Eve: Women in the Arab World,,68481,Nawal El Saadawi,4.02,954,1977,6089
8530,Risk,,5561,Dick Francis,3.96,3278,1977,4930
1320756,Cookie Monster and the Cookie Tree,,630974,David Korr,4.29,2706,1977,3971
541736,The Joyful Christian,,1069006,C.S. Lewis,4.04,929,1977,4421
115759,Arnold: The Education of a Bodybuilder,,67084,Arnold Schwarzenegger,4.19,1811,1977,4252
17251,The Family Crucible: The Intense Experience of Family Therapy,,10486,Augustus Y. Napier,4.13,2298,1977,4146
10004,Secret Rendezvous,,6526,Kōbō Abe,3.6,1218,1977,4342
507932,Orphan Star,Pip & Flinx,11735,Alan Dean Foster,3.98,3192,1977,4796
86758,Lovers and Gamblers,,49699,Jackie Collins,3.92,2594,1977,5199
417157,Egalia's Daughters: A Satire of the Sexes,,235588,Gerd Brantenberg,3.96,2396,1977,5845
534309,"Black Jack, Vol. 1",,29482,Osamu Tezuka,4.07,2891,1977,4978
57529,Daniel Martin,,10039,John Fowles,3.79,2374,1977,4466
32138,Devil May Care,,16549,Elizabeth Peters,3.88,2529,1977,4115
1187815,Peoplewatching: The Desmond Morris Guide to Body Language,,18708,Desmond Morris,4.04,1196,1977,5443
30037800,The Dark Tower: And Other Stories,,1069006,C.S. Lewis,3.69,2137,1977,6173
149267,The Stand,,3389,Stephen King,4.34,618318,1978,1022837
7069,The World According to Garp,,3075,John Irving,4.09,204933,1978,308690
902,The Westing Game,,10074,Ellen Raskin,4.01,166135,1978,289939
10628,Night Shift,,3389,Stephen King,4.01,146911,1978,252119
8073,Cloudy With a Chance of Meatballs,Cloudy with a Chance of Meatballs,5336,Judi Barrett,4.16,130680,1978,179103
347852,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",,3061,M. Scott Peck,4.06,84093,1978,189465
92364,Eye of the Needle,,3447,Ken Follett,4.19,129224,1978,195542
46945,Requiem for a Dream,,26335,Hubert Selby Jr.,4.09,56507,1978,153227
77276,A Swiftly Tilting Planet,Time Quintet,106,Madeleine L';Engle,4.1,101062,1978,147399
15779,Sideways Stories from Wayside School,Wayside School,6569,Louis Sachar,4.15,89722,1978,141354
887201,Faeries,,9345,Brian Froud,3.87,53207,1978,122606
41424,Beauty: A Retelling of the Story of Beauty and the Beast,,5339,Robin McKinley,4.05,74066,1978,127752
38500,Women,,13275,Charles Bukowski,3.85,63670,1978,115264
568236,A Distant Mirror:  The Calamitous 14th Century,,137261,Barbara W. Tuchman,4.06,33066,1978,99391
270067,A Pocket for Corduroy,,20730,Don Freeman,4.3,55353,1978,61482
37738,Freckle Juice,,12942,Judy Blume,3.83,41991,1978,64292
16255,Tales of the City,Tales of the City,10022,Armistead Maupin,4.03,37151,1978,72162
10222,The Far Pavilions,,1040250,M.M. Kaye,4.21,39797,1978,63291
355190,Orientalism,,16770310,Edward W. Said,4.07,18438,1978,65129
127586,The White Dragon,Pern,26,Anne McCaffrey,4.18,42128,1978,59231
682745,The Basketball Diaries,,22832,Jim Carroll,3.95,29686,1978,52667
64023,Celebration of Discipline: The Path to Spiritual Growth,,36065,Richard J. Foster,4.17,32570,1978,54443
582533,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,,41093,Shakti Gawain,4.12,22527,1978,48262
42986,War and Remembrance,The Henry Family,9020,Herman Wouk,4.41,32369,1978,46011
